timestamp,route_id,hour,day_of_week,peak_period,historical_demand,current_occupancy,previous_interval_demand,available_buses,passenger_demand
2026-01-24 18:00:00,B,18,3,1,371,10.0,429.81,6,537.21
2026-01-24 18:00:00,C,18,3,1,385,10.0,595.31,4,611.87
2026-01-24 18:00:00,D,18,3,1,382,10.0,520.4,4,558.66
2026-01-24 19:00:00,A,19,3,1,446,10.0,669.85,5,653.8
2026-01-24 19:00:00,B,19,3,1,380,10.0,410.52,6,455.58
2026-01-24 19:00:00,C,19,3,1,437,11.71,522.43,4,583.72
2026-01-24 19:00:00,D,19,3,1,507,10.0,540.76,4,617.07
2026-01-24 20:00:00,A,20,3,0,349,10.0,477.54,5,431.15
2026-01-24 20:00:00,B,20,3,0,299,10.0,340.25,6,301.68
2026-01-24 20:00:00,C,20,3,0,341,16.6,413.6,4,359.71
2026-01-24 20:00:00,D,20,3,0,369,10.78,330.74,4,299.88
2026-01-24 21:00:00,A,21,3,0,453,10.0,525.49,5,510.36
2026-01-24 21:00:00,B,21,3,0,273,30.09,339.37,6,268.06
2026-01-24 21:00:00,C,21,3,0,330,10.0,409.25,4,361.85
2026-01-24 21:00:00,D,21,3,0,428,10.0,464.9,4,432.38
2026-01-24 22:00:00,A,22,3,0,452,18.16,520.36,5,553.31
2026-01-24 22:00:00,B,22,3,0,353,10.0,375.37,6,365.21
2026-01-24 22:00:00,C,22,3,0,423,10.0,474.19,4,441.48
2026-01-24 22:00:00,D,22,3,0,395,10.0,531.52,4,381.06
2026-01-24 23:00:00,A,23,3,0,506,18.79,504.83,5,526.11
2026-01-24 23:00:00,B,23,3,0,361,10.0,475.04,6,471.95
2026-01-24 23:00:00,C,23,3,0,404,10.0,563.09,4,523.04
2026-01-24 23:00:00,D,23,3,0,409,15.6,585.58,4,553.84
2026-01-25 00:00:00,A,0,4,0,498,10.0,657.1,5,653.99
2026-01-25 00:00:00,B,0,4,0,467,15.27,421.4,6,449.41
2026-01-25 00:00:00,C,0,4,0,512,10.0,518.12,4,631.04
2026-01-25 00:00:00,D,0,4,0,478,11.24,553.82,4,552.36
2026-01-25 01:00:00,A,1,4,0,679,10.0,734.16,5,592.35
2026-01-25 01:00:00,B,1,4,0,420,10.0,453.32,6,404.65
2026-01-25 01:00:00,C,1,4,0,547,10.0,714.02,4,590.95
2026-01-25 01:00:00,D,1,4,0,651,10.0,656.0,4,663.81
2026-01-25 02:00:00,A,2,4,0,778,10.0,900.87,5,750.85
2026-01-25 02:00:00,B,2,4,0,416,10.0,549.58,6,559.51
2026-01-25 02:00:00,C,2,4,0,634,10.0,778.93,4,676.72
2026-01-25 02:00:00,D,2,4,0,635,17.03,744.23,4,595.06
2026-01-25 03:00:00,A,3,4,0,609,10.0,799.17,5,748.68
2026-01-25 03:00:00,B,3,4,0,468,10.0,707.07,6,604.7
2026-01-25 03:00:00,C,3,4,0,754,10.0,759.6,4,742.65
2026-01-25 03:00:00,D,3,4,0,748,26.14,878.46,4,692.39
2026-01-25 04:00:00,A,4,4,0,633,25.24,899.93,5,855.94
2026-01-25 04:00:00,B,4,4,0,610,21.68,577.99,6,666.08
2026-01-25 04:00:00,C,4,4,0,806,10.0,802.7,4,796.1
2026-01-25 04:00:00,D,4,4,0,727,10.0,922.32,4,818.1
2026-01-25 05:00:00,A,5,4,0,741,10.0,993.9,5,886.99
2026-01-25 05:00:00,B,5,4,0,634,27.87,770.01,6,656.1
2026-01-25 05:00:00,C,5,4,0,593,10.0,911.97,4,725.51
2026-01-25 05:00:00,D,5,4,0,681,10.0,778.87,4,784.18
2026-01-25 06:00:00,A,6,4,0,931,10.0,927.63,5,822.49
2026-01-25 06:00:00,B,6,4,0,504,13.71,655.11,6,669.22
2026-01-25 06:00:00,C,6,4,0,677,10.0,811.47,4,854.01
2026-01-25 06:00:00,D,6,4,0,848,10.0,767.15,4,754.18
2026-01-25 07:00:00,A,7,4,1,1314,16.52,1141.26,5,1288.92
2026-01-25 07:00:00,B,7,4,1,871,17.09,1068.16,6,1055.22
2026-01-25 07:00:00,C,7,4,1,1163,10.0,1009.84,4,1283.89
2026-01-25 07:00:00,D,7,4,1,887,14.59,1157.17,4,1170.5
2026-01-25 08:00:00,A,8,4,1,1174,10.0,1220.61,5,1342.64
2026-01-25 08:00:00,B,8,4,1,854,10.0,848.63,6,1000.53
2026-01-25 08:00:00,C,8,4,1,1115,10.0,1247.33,4,1184.68
2026-01-25 08:00:00,D,8,4,1,962,19.5,958.84,4,1139.81
2026-01-25 09:00:00,A,9,4,1,860,27.0,1067.23,5,1268.77
2026-01-25 09:00:00,B,9,4,1,774,10.0,823.09,6,877.98
2026-01-25 09:00:00,C,9,4,1,849,10.0,1160.04,4,1131.77
2026-01-25 09:00:00,D,9,4,1,888,27.24,1113.52,4,1193.94
2026-01-25 10:00:00,A,10,4,0,698,10.0,928.17,5,722.79
2026-01-25 10:00:00,B,10,4,0,550,13.2,629.73,6,579.21
2026-01-25 10:00:00,C,10,4,0,598,20.87,715.5,4,735.3
2026-01-25 10:00:00,D,10,4,0,607,10.0,680.73,4,593.7
2026-01-25 11:00:00,A,11,4,0,653,12.52,823.55,5,697.13
2026-01-25 11:00:00,B,11,4,0,546,10.0,602.81,6,418.88
2026-01-25 11:00:00,C,11,4,0,676,10.0,636.12,4,645.52
2026-01-25 11:00:00,D,11,4,0,595,10.0,678.33,4,633.35
2026-01-25 12:00:00,A,12,4,0,596,10.0,721.95,5,651.59
2026-01-25 12:00:00,B,12,4,0,442,10.0,521.39,6,487.07
2026-01-25 12:00:00,C,12,4,0,609,10.0,536.38,4,532.94
2026-01-25 12:00:00,D,12,4,0,553,10.0,627.37,4,537.21
2026-01-25 13:00:00,A,13,4,0,442,17.31,591.86,5,620.21
2026-01-25 13:00:00,B,13,4,0,446,10.0,418.01,6,405.54
2026-01-25 13:00:00,C,13,4,0,398,23.31,616.87,4,584.45
2026-01-25 13:00:00,D,13,4,0,521,10.0,515.95,4,546.71
2026-01-25 14:00:00,A,14,4,0,444,15.61,550.32,5,538.02
2026-01-25 14:00:00,B,14,4,0,312,10.0,344.23,6,337.55
2026-01-25 14:00:00,C,14,4,0,364,10.0,513.01,4,441.83
2026-01-25 14:00:00,D,14,4,0,408,10.0,551.62,4,526.45
2026-01-25 15:00:00,A,15,4,0,351,10.0,408.42,5,463.68
2026-01-25 15:00:00,B,15,4,0,358,10.0,406.93,6,323.85
2026-01-25 15:00:00,C,15,4,0,397,10.0,450.12,4,407.14
2026-01-25 15:00:00,D,15,4,0,333,10.0,396.82,4,416.63
2026-01-25 16:00:00,A,16,4,1,483,10.0,549.55,5,704.27
2026-01-25 16:00:00,B,16,4,1,459,10.0,453.74,6,487.36
2026-01-25 16:00:00,C,16,4,1,546,13.19,534.38,4,612.04
2026-01-25 16:00:00,D,16,4,1,517,10.0,534.49,4,547.23
2026-01-25 17:00:00,A,17,4,1,428,21.77,560.5,5,657.1
2026-01-25 17:00:00,B,17,4,1,435,10.0,459.98,6,559.81
2026-01-25 17:00:00,C,17,4,1,424,10.0,469.09,4,486.28
2026-01-25 17:00:00,D,17,4,1,499,22.66,547.31,4,573.17
2026-01-25 18:00:00,A,18,4,1,470,22.21,621.24,5,622.19
2026-01-25 18:00:00,B,18,4,1,414,10.0,456.37,6,516.13
2026-01-25 18:00:00,C,18,4,1,474,29.57,482.66,4,641.2
2026-01-25 18:00:00,D,18,4,1,433,10.21,580.1,4,597.0
2026-01-25 19:00:00,A,19,4,1,496,10.0,559.21,5,716.71
2026-01-25 19:00:00,B,19,4,1,331,12.47,443.35,6,441.74
2026-01-25 19:00:00,C,19,4,1,509,10.0,562.23,4,625.55
2026-01-25 19:00:00,D,19,4,1,426,10.0,522.44,4,594.25
2026-01-25 20:00:00,A,20,4,0,407,13.65,507.63,5,426.71
2026-01-25 20:00:00,B,20,4,0,273,10.0,283.96,6,255.73
2026-01-25 20:00:00,C,20,4,0,285,10.0,448.84,4,457.95
2026-01-25 20:00:00,D,20,4,0,346,10.0,441.07,4,400.92
2026-01-25 21:00:00,A,21,4,0,385,10.0,536.83,5,417.58
2026-01-25 21:00:00,B,21,4,0,300,13.58,403.03,6,251.94
2026-01-25 21:00:00,C,21,4,0,427,13.25,433.11,4,426.62
2026-01-25 21:00:00,D,21,4,0,353,10.0,412.33,4,347.53
2026-01-25 22:00:00,A,22,4,0,402,10.0,572.18,5,466.0
2026-01-25 22:00:00,B,22,4,0,357,10.0,341.26,6,347.06
2026-01-25 22:00:00,C,22,4,0,377,10.0,530.53,4,374.5
2026-01-25 22:00:00,D,22,4,0,462,10.0,399.51,4,490.03
2026-01-25 23:00:00,A,23,4,0,464,10.0,570.53,5,547.51
2026-01-25 23:00:00,B,23,4,0,331,10.0,404.26,6,474.28
2026-01-25 23:00:00,C,23,4,0,517,10.0,612.0,4,468.37
2026-01-25 23:00:00,D,23,4,0,395,10.31,573.6,4,502.73
2026-01-26 00:00:00,A,0,5,0,582,11.74,664.21,5,645.49
2026-01-26 00:00:00,B,0,5,0,442,15.0,418.6,6,396.58
2026-01-26 00:00:00,C,0,5,0,553,10.0,582.3,4,527.03
2026-01-26 00:00:00,D,0,5,0,526,10.0,578.09,4,573.16
2026-01-26 01:00:00,A,1,5,0,718,10.65,632.71,5,687.12
2026-01-26 01:00:00,B,1,5,0,448,15.63,563.89,6,466.58
2026-01-26 01:00:00,C,1,5,0,636,12.83,712.29,4,614.38
2026-01-26 01:00:00,D,1,5,0,603,10.0,622.22,4,525.81
2026-01-26 02:00:00,A,2,5,0,720,17.81,931.55,5,765.4
2026-01-26 02:00:00,B,2,5,0,531,11.71,545.98,6,504.74
2026-01-26 02:00:00,C,2,5,0,674,10.0,789.87,4,668.69
2026-01-26 02:00:00,D,2,5,0,703,10.59,773.53,4,671.44
2026-01-26 03:00:00,A,3,5,0,761,26.82,915.78,5,858.16
2026-01-26 03:00:00,B,3,5,0,507,18.18,730.97,6,571.79
2026-01-26 03:00:00,C,3,5,0,667,11.66,768.8,4,706.69
2026-01-26 03:00:00,D,3,5,0,751,16.98,755.87,4,701.86
2026-01-26 04:00:00,A,4,5,0,815,10.0,826.64,5,850.67
2026-01-26 04:00:00,B,4,5,0,620,19.41,671.37,6,659.3
2026-01-26 04:00:00,C,4,5,0,778,10.0,833.61,4,830.03
2026-01-26 04:00:00,D,4,5,0,694,10.0,841.82,4,715.18
2026-01-26 05:00:00,A,5,5,0,797,17.73,993.44,5,776.65
2026-01-26 05:00:00,B,5,5,0,550,10.0,724.28,6,618.81
2026-01-26 05:00:00,C,5,5,0,696,26.2,771.24,4,734.29
2026-01-26 05:00:00,D,5,5,0,589,10.0,830.1,4,846.43
2026-01-26 06:00:00,A,6,5,0,840,10.0,960.1,5,925.18
2026-01-26 06:00:00,B,6,5,0,633,10.0,605.42,6,608.65
2026-01-26 06:00:00,C,6,5,0,754,21.0,847.81,4,883.81
2026-01-26 06:00:00,D,6,5,0,655,21.9,904.31,4,750.13
2026-01-26 07:00:00,A,7,5,1,1161,10.0,1325.08,5,1294.14
2026-01-26 07:00:00,B,7,5,1,895,10.0,1027.19,6,968.82
2026-01-26 07:00:00,C,7,5,1,927,10.0,1207.34,4,1223.14
2026-01-26 07:00:00,D,7,5,1,1117,10.0,1333.24,4,1194.43
2026-01-26 08:00:00,A,8,5,1,978,18.52,1293.09,5,1308.0
2026-01-26 08:00:00,B,8,5,1,919,14.61,961.44,6,1014.74
2026-01-26 08:00:00,C,8,5,1,1174,10.0,1071.27,4,1178.62
2026-01-26 08:00:00,D,8,5,1,995,47.58,1021.79,4,1137.45
2026-01-26 09:00:00,A,9,5,1,858,17.53,1286.71,5,1187.3
2026-01-26 09:00:00,B,9,5,1,780,16.6,851.68,6,906.28
2026-01-26 09:00:00,C,9,5,1,1115,10.0,1037.83,4,1071.48
2026-01-26 09:00:00,D,9,5,1,1015,10.0,1253.65,4,1110.53
2026-01-26 10:00:00,A,10,5,0,812,10.0,842.46,5,739.99
2026-01-26 10:00:00,B,10,5,0,580,10.0,568.45,6,596.86
2026-01-26 10:00:00,C,10,5,0,526,10.0,628.57,4,669.06
2026-01-26 10:00:00,D,10,5,0,657,10.0,822.66,4,582.4
2026-01-26 11:00:00,A,11,5,0,656,10.0,771.85,5,642.04
2026-01-26 11:00:00,B,11,5,0,505,10.0,553.35,6,512.2
2026-01-26 11:00:00,C,11,5,0,521,10.0,688.94,4,638.12
2026-01-26 11:00:00,D,11,5,0,645,17.66,585.73,4,635.01
2026-01-26 12:00:00,A,12,5,0,668,10.0,628.25,5,621.03
2026-01-26 12:00:00,B,12,5,0,356,10.0,415.47,6,449.08
2026-01-26 12:00:00,C,12,5,0,584,10.0,608.07,4,527.88
2026-01-26 12:00:00,D,12,5,0,600,10.0,601.41,4,560.35
2026-01-26 13:00:00,A,13,5,0,587,10.0,683.06,5,451.55
2026-01-26 13:00:00,B,13,5,0,448,10.0,469.14,6,385.65
2026-01-26 13:00:00,C,13,5,0,485,24.34,533.31,4,521.65
2026-01-26 13:00:00,D,13,5,0,462,10.0,562.18,4,458.1
2026-01-26 14:00:00,A,14,5,0,484,10.0,609.88,5,412.08
2026-01-26 14:00:00,B,14,5,0,320,10.0,346.97,6,378.51
2026-01-26 14:00:00,C,14,5,0,445,10.0,488.44,4,421.47
2026-01-26 14:00:00,D,14,5,0,432,10.0,406.3,4,441.92
2026-01-26 15:00:00,A,15,5,0,347,10.0,441.25,5,466.19
2026-01-26 15:00:00,B,15,5,0,293,10.0,308.1,6,307.37
2026-01-26 15:00:00,C,15,5,0,324,10.0,371.42,4,381.72
2026-01-26 15:00:00,D,15,5,0,396,10.0,372.9,4,366.05
2026-01-26 16:00:00,A,16,5,1,597,10.0,565.4,5,747.91
2026-01-26 16:00:00,B,16,5,1,431,18.87,428.19,6,523.69
2026-01-26 16:00:00,C,16,5,1,559,10.0,602.4,4,650.1
2026-01-26 16:00:00,D,16,5,1,445,10.0,548.24,4,632.41
2026-01-26 17:00:00,A,17,5,1,444,11.0,590.91,5,657.34
2026-01-26 17:00:00,B,17,5,1,428,11.93,411.16,6,475.19
2026-01-26 17:00:00,C,17,5,1,431,10.0,531.87,4,720.84
2026-01-26 17:00:00,D,17,5,1,399,15.5,548.59,4,595.76
2026-01-26 18:00:00,A,18,5,1,508,10.0,558.63,5,639.61
2026-01-26 18:00:00,B,18,5,1,420,13.84,371.62,6,527.03
2026-01-26 18:00:00,C,18,5,1,397,10.0,563.13,4,518.82
2026-01-26 18:00:00,D,18,5,1,481,10.0,578.17,4,597.81
2026-01-26 19:00:00,A,19,5,1,529,10.0,532.14,5,607.38
2026-01-26 19:00:00,B,19,5,1,382,10.0,436.02,6,554.15
2026-01-26 19:00:00,C,19,5,1,521,10.0,565.52,4,585.63
2026-01-26 19:00:00,D,19,5,1,432,12.99,576.9,4,680.67
2026-01-26 20:00:00,A,20,5,0,427,10.0,395.63,5,349.42
2026-01-26 20:00:00,B,20,5,0,268,10.0,285.24,6,253.98
2026-01-26 20:00:00,C,20,5,0,323,10.0,451.9,4,350.94
2026-01-26 20:00:00,D,20,5,0,280,10.0,358.04,4,296.29
2026-01-26 21:00:00,A,21,5,0,472,10.0,554.02,5,471.38
2026-01-26 21:00:00,B,21,5,0,306,10.0,404.96,6,287.16
2026-01-26 21:00:00,C,21,5,0,403,10.0,379.5,4,460.74
2026-01-26 21:00:00,D,21,5,0,301,11.36,412.54,4,422.77
2026-01-26 22:00:00,A,22,5,0,375,23.72,499.93,5,511.01
2026-01-26 22:00:00,B,22,5,0,293,23.92,438.53,6,447.52
2026-01-26 22:00:00,C,22,5,0,348,10.0,435.41,4,376.91
2026-01-26 22:00:00,D,22,5,0,397,10.0,456.6,4,492.64
2026-01-26 23:00:00,A,23,5,0,442,10.0,546.59,5,541.92
2026-01-26 23:00:00,B,23,5,0,325,12.74,407.94,6,381.27
2026-01-26 23:00:00,C,23,5,0,488,10.0,618.59,4,529.46
2026-01-26 23:00:00,D,23,5,0,509,10.0,515.38,4,442.26
2026-01-27 00:00:00,A,0,6,0,487,10.0,668.13,5,628.93
2026-01-27 00:00:00,B,0,6,0,500,12.12,411.67,6,539.3
2026-01-27 00:00:00,C,0,6,0,582,10.0,580.88,4,530.02
2026-01-27 00:00:00,D,0,6,0,596,26.51,545.24,4,594.0
2026-01-27 01:00:00,A,1,6,0,559,10.0,710.54,5,738.4
2026-01-27 01:00:00,B,1,6,0,409,10.0,556.76,6,490.03
2026-01-27 01:00:00,C,1,6,0,550,10.0,703.82,4,626.94
2026-01-27 01:00:00,D,1,6,0,626,10.0,685.4,4,592.52
2026-01-27 02:00:00,A,2,6,0,597,13.91,908.28,5,791.5
2026-01-27 02:00:00,B,2,6,0,414,10.0,663.27,6,486.03
2026-01-27 02:00:00,C,2,6,0,526,10.0,712.97,4,585.96
2026-01-27 02:00:00,D,2,6,0,668,24.84,800.76,4,691.36
2026-01-27 03:00:00,A,3,6,0,670,11.52,847.26,5,772.25
2026-01-27 03:00:00,B,3,6,0,515,10.0,668.46,6,629.31
2026-01-27 03:00:00,C,3,6,0,740,10.0,833.91,4,702.64
2026-01-27 03:00:00,D,3,6,0,703,19.62,666.61,4,687.17
2026-01-27 04:00:00,A,4,6,0,824,14.06,809.38,5,833.82
2026-01-27 04:00:00,B,4,6,0,507,10.0,663.65,6,605.76
2026-01-27 04:00:00,C,4,6,0,632,10.0,740.94,4,747.76
2026-01-27 04:00:00,D,4,6,0,607,10.0,678.04,4,732.09
2026-01-27 05:00:00,A,5,6,0,666,10.0,783.93,5,843.7
2026-01-27 05:00:00,B,5,6,0,626,13.34,579.71,6,701.55
2026-01-27 05:00:00,C,5,6,0,775,22.54,765.12,4,733.27
2026-01-27 05:00:00,D,5,6,0,657,10.0,806.81,4,769.84
2026-01-27 06:00:00,A,6,6,0,951,10.0,978.75,5,896.52
2026-01-27 06:00:00,B,6,6,0,568,10.0,580.52,6,637.08
2026-01-27 06:00:00,C,6,6,0,740,10.0,937.19,4,769.66
2026-01-27 06:00:00,D,6,6,0,826,10.0,799.89,4,802.36
2026-01-27 07:00:00,A,7,6,1,1224,11.51,1443.64,5,1368.46
2026-01-27 07:00:00,B,7,6,1,725,19.27,1072.34,6,997.96
2026-01-27 07:00:00,C,7,6,1,1061,17.2,1326.69,4,1288.36
2026-01-27 07:00:00,D,7,6,1,893,32.38,1045.77,4,1204.44
2026-01-27 08:00:00,A,8,6,1,1050,13.62,1418.97,5,1309.74
2026-01-27 08:00:00,B,8,6,1,762,12.91,860.15,6,1021.86
2026-01-27 08:00:00,C,8,6,1,1055,11.24,1008.03,4,1269.93
2026-01-27 08:00:00,D,8,6,1,846,28.99,1138.68,4,1163.02
2026-01-27 09:00:00,A,9,6,1,874,10.0,1044.42,5,1220.85
2026-01-27 09:00:00,B,9,6,1,670,13.25,746.01,6,922.5
2026-01-27 09:00:00,C,9,6,1,1004,10.0,938.27,4,1157.72
2026-01-27 09:00:00,D,9,6,1,1055,10.0,1028.45,4,1156.14
2026-01-27 10:00:00,A,10,6,0,594,12.81,766.55,5,821.67
2026-01-27 10:00:00,B,10,6,0,576,10.0,558.72,6,579.1
2026-01-27 10:00:00,C,10,6,0,724,10.0,792.41,4,714.98
2026-01-27 10:00:00,D,10,6,0,705,20.4,712.96,4,668.33
2026-01-27 11:00:00,A,11,6,0,708,10.0,818.61,5,700.8
2026-01-27 11:00:00,B,11,6,0,413,15.63,615.09,6,552.68
2026-01-27 11:00:00,C,11,6,0,621,10.0,669.37,4,752.84
2026-01-27 11:00:00,D,11,6,0,640,10.0,716.17,4,641.89
2026-01-27 12:00:00,A,12,6,0,523,21.64,700.07,5,619.92
2026-01-27 12:00:00,B,12,6,0,408,17.53,459.15,6,379.19
2026-01-27 12:00:00,C,12,6,0,528,10.0,683.54,4,617.41
2026-01-27 12:00:00,D,12,6,0,602,17.11,504.67,4,660.47
2026-01-27 13:00:00,A,13,6,0,519,10.0,510.03,5,602.45
2026-01-27 13:00:00,B,13,6,0,336,24.03,465.31,6,472.11
2026-01-27 13:00:00,C,13,6,0,427,10.0,506.61,4,517.37
2026-01-27 13:00:00,D,13,6,0,411,10.0,567.67,4,479.77
2026-01-27 14:00:00,A,14,6,0,381,14.26,549.4,5,489.41
2026-01-27 14:00:00,B,14,6,0,344,13.11,359.1,6,360.67
2026-01-27 14:00:00,C,14,6,0,415,10.0,563.11,4,414.22
2026-01-27 14:00:00,D,14,6,0,352,13.4,471.1,4,362.47
2026-01-27 15:00:00,A,15,6,0,406,18.5,455.31,5,552.63
2026-01-27 15:00:00,B,15,6,0,246,10.0,406.09,6,328.9
2026-01-27 15:00:00,C,15,6,0,379,10.0,451.85,4,382.19
2026-01-27 15:00:00,D,15,6,0,344,14.93,369.32,4,446.56
2026-01-27 16:00:00,A,16,6,1,603,10.0,542.39,5,728.35
2026-01-27 16:00:00,B,16,6,1,318,10.0,398.6,6,552.24
2026-01-27 16:00:00,C,16,6,1,567,22.58,579.37,4,661.23
2026-01-27 16:00:00,D,16,6,1,443,24.65,605.65,4,699.3
2026-01-27 17:00:00,A,17,6,1,433,10.67,554.03,5,513.72
2026-01-27 17:00:00,B,17,6,1,320,16.53,418.75,6,451.52
2026-01-27 17:00:00,C,17,6,1,490,10.0,523.79,4,515.54
2026-01-27 17:00:00,D,17,6,1,386,18.19,438.03,4,613.32
2026-01-27 18:00:00,A,18,6,1,457,10.0,659.17,5,668.41
2026-01-27 18:00:00,B,18,6,1,313,10.0,417.92,6,488.09
2026-01-27 18:00:00,C,18,6,1,492,10.0,448.77,4,596.63
2026-01-27 18:00:00,D,18,6,1,399,10.0,541.35,4,605.12
2026-01-27 19:00:00,A,19,6,1,431,13.35,677.38,5,572.04
2026-01-27 19:00:00,B,19,6,1,388,10.0,379.23,6,507.31
2026-01-27 19:00:00,C,19,6,1,387,10.0,570.19,4,539.94
2026-01-27 19:00:00,D,19,6,1,448,10.0,582.46,4,523.75
2026-01-27 20:00:00,A,20,6,0,400,14.14,369.19,5,333.79
2026-01-27 20:00:00,B,20,6,0,268,10.0,317.39,6,303.33
2026-01-27 20:00:00,C,20,6,0,279,10.0,422.78,4,368.09
2026-01-27 20:00:00,D,20,6,0,292,10.0,376.81,4,301.32
2026-01-27 21:00:00,A,21,6,0,488,10.0,463.54,5,585.42
2026-01-27 21:00:00,B,21,6,0,253,10.0,349.73,6,309.57
2026-01-27 21:00:00,C,21,6,0,439,13.51,494.88,4,395.87
2026-01-27 21:00:00,D,21,6,0,423,10.0,370.92,4,378.68
2026-01-27 22:00:00,A,22,6,0,505,10.87,589.08,5,487.85
2026-01-27 22:00:00,B,22,6,0,365,10.0,350.67,6,398.42
2026-01-27 22:00:00,C,22,6,0,490,10.0,441.69,4,450.45
2026-01-27 22:00:00,D,22,6,0,459,10.0,522.52,4,466.96
2026-01-27 23:00:00,A,23,6,0,440,10.0,600.76,5,579.94
2026-01-27 23:00:00,B,23,6,0,401,10.0,458.62,6,323.79
2026-01-27 23:00:00,C,23,6,0,420,10.39,626.78,4,510.89
2026-01-27 23:00:00,D,23,6,0,511,19.45,578.91,4,440.7
2026-01-28 00:00:00,A,0,7,0,647,10.0,597.76,5,576.04
2026-01-28 00:00:00,B,0,7,0,373,10.0,448.28,6,344.1
2026-01-28 00:00:00,C,0,7,0,488,22.6,649.27,4,551.06
2026-01-28 00:00:00,D,0,7,0,455,10.0,576.57,4,458.67
2026-01-28 01:00:00,A,1,7,0,524,22.72,645.77,5,626.2
2026-01-28 01:00:00,B,1,7,0,522,10.0,485.0,6,485.7
2026-01-28 01:00:00,C,1,7,0,470,28.51,616.8,4,594.6
2026-01-28 01:00:00,D,1,7,0,481,10.0,697.99,4,595.03
2026-01-28 02:00:00,A,2,7,0,550,10.31,816.97,5,842.13
2026-01-28 02:00:00,B,2,7,0,419,10.0,623.45,6,468.86
2026-01-28 02:00:00,C,2,7,0,499,10.0,792.78,4,659.76
2026-01-28 02:00:00,D,2,7,0,676,10.48,721.51,4,560.73
2026-01-28 03:00:00,A,3,7,0,667,10.0,781.75,5,851.94
2026-01-28 03:00:00,B,3,7,0,567,10.0,659.66,6,599.8
2026-01-28 03:00:00,C,3,7,0,651,10.0,760.12,4,693.4
2026-01-28 03:00:00,D,3,7,0,705,10.0,837.23,4,666.91
2026-01-28 04:00:00,A,4,7,0,693,10.0,765.98,5,803.1
2026-01-28 04:00:00,B,4,7,0,583,10.0,568.55,6,613.98
2026-01-28 04:00:00,C,4,7,0,714,10.0,841.5,4,740.48
2026-01-28 04:00:00,D,4,7,0,546,10.0,792.99,4,764.87
2026-01-28 05:00:00,A,5,7,0,723,10.0,771.91,5,864.85
2026-01-28 05:00:00,B,5,7,0,480,10.0,591.76,6,634.48
2026-01-28 05:00:00,C,5,7,0,804,10.0,798.05,4,749.66
2026-01-28 05:00:00,D,5,7,0,758,13.96,835.23,4,729.46
2026-01-28 06:00:00,A,6,7,0,771,13.25,978.93,5,821.9
2026-01-28 06:00:00,B,6,7,0,503,20.22,672.34,6,604.23
2026-01-28 06:00:00,C,6,7,0,678,10.0,775.98,4,750.86
2026-01-28 06:00:00,D,6,7,0,701,10.0,813.0,4,682.97
2026-01-28 07:00:00,A,7,7,1,1183,10.0,1070.56,5,1342.46
2026-01-28 07:00:00,B,7,7,1,867,16.78,1000.68,6,1011.83
2026-01-28 07:00:00,C,7,7,1,834,14.06,1240.2,4,1161.35
2026-01-28 07:00:00,D,7,7,1,1070,10.0,1080.03,4,1159.41
2026-01-28 08:00:00,A,8,7,1,967,23.12,1150.94,5,1273.15
2026-01-28 08:00:00,B,8,7,1,752,10.0,812.12,6,887.95
2026-01-28 08:00:00,C,8,7,1,907,18.65,940.95,4,1220.17
2026-01-28 08:00:00,D,8,7,1,906,10.0,1200.71,4,1170.89
2026-01-28 09:00:00,A,9,7,1,1204,13.98,1349.13,5,1174.06
2026-01-28 09:00:00,B,9,7,1,690,10.0,812.82,6,861.87
2026-01-28 09:00:00,C,9,7,1,1064,10.0,1038.38,4,1104.45
2026-01-28 09:00:00,D,9,7,1,813,23.1,1205.65,4,1070.53
2026-01-28 10:00:00,A,10,7,0,611,10.0,752.42,5,732.03
2026-01-28 10:00:00,B,10,7,0,550,10.98,512.93,6,490.75
2026-01-28 10:00:00,C,10,7,0,517,10.0,664.14,4,604.76
2026-01-28 10:00:00,D,10,7,0,695,20.32,675.55,4,657.49
2026-01-28 11:00:00,A,11,7,0,716,10.0,788.9,5,707.3
2026-01-28 11:00:00,B,11,7,0,512,10.0,465.27,6,477.63
2026-01-28 11:00:00,C,11,7,0,605,10.0,563.07,4,641.62
2026-01-28 11:00:00,D,11,7,0,574,10.0,596.42,4,547.33
2026-01-28 12:00:00,A,12,7,0,500,10.0,660.24,5,498.52
2026-01-28 12:00:00,B,12,7,0,461,10.0,486.75,6,468.01
2026-01-28 12:00:00,C,12,7,0,538,10.0,582.53,4,646.6
2026-01-28 12:00:00,D,12,7,0,503,10.0,481.02,4,450.2
2026-01-28 13:00:00,A,13,7,0,467,10.0,616.14,5,604.82
2026-01-28 13:00:00,B,13,7,0,405,10.0,486.17,6,381.89
2026-01-28 13:00:00,C,13,7,0,400,10.0,474.07,4,405.43
2026-01-28 13:00:00,D,13,7,0,417,10.0,465.96,4,432.64
2026-01-28 14:00:00,A,14,7,0,452,10.0,495.5,5,455.76
2026-01-28 14:00:00,B,14,7,0,336,10.0,337.73,6,333.53
2026-01-28 14:00:00,C,14,7,0,441,10.0,436.09,4,386.22
2026-01-28 14:00:00,D,14,7,0,375,10.0,383.57,4,337.46
2026-01-28 15:00:00,A,15,7,0,376,10.0,467.74,5,456.06
2026-01-28 15:00:00,B,15,7,0,296,10.0,311.02,6,280.83
2026-01-28 15:00:00,C,15,7,0,357,10.0,412.85,4,365.66
